년도,월,도로,방향,상세도로,속도
2025,4,지방도96호선,상행,지방도96호선(갈대습지앞 ~ 월산교차로),30.764
2025,4,지방도96호선,상행,지방도96호선(금남교앞 ~ 당암삼거리),32.2921
2025,4,지방도96호선,상행,지방도96호선(금남교앞 ~ 한누리대교북측교차로),21.1383
2025,4,지방도96호선,상행,지방도96호선(대평지하차도 ~ 대평중앞),28.1389
2025,4,지방도96호선,상행,지방도96호선(돈남삼거리 ~ -),53.3026
2025,4,지방도96호선,상행,지방도96호선(성남고사거리 ~ 세종엠코타운),19.3836
2025,4,지방도96호선,상행,지방도96호선(양화2교차로 ~ 행정복합도시홍보관),27.8574
2025,4,지방도96호선,상행,지방도96호선(용합삼거리 ~ 부강터널),87.5953
2025,4,지방도96호선,상행,지방도96호선(월산교차로 ~ 용합삼거리),38.4517
2025,4,지방도96호선,상행,지방도96호선(한누리대교북측교차로 ~ 송원교차로),22.1959
2025,4,지방도96호선,상행,지방도96호선(행정복합도시홍보관 ~ 푸르지오시티앞사거리),27.8574
2025,4,지방도96호선,하행,지방도96호선(- ~ 돈남삼거리),53.1633
2025,4,지방도96호선,하행,지방도96호선(당암삼거리 ~ 금남교앞),33.662
2025,4,지방도96호선,하행,지방도96호선(대평중앞 ~ 대평지하차도),29.5961
2025,4,지방도96호선,하행,지방도96호선(부강터널 ~ 용합삼거리),76.7608
2025,4,지방도96호선,하행,지방도96호선(성남고사거리 ~ 푸르지오시티앞사거리),22.7571
2025,4,지방도96호선,하행,지방도96호선(세종엠코타운 ~ 성남고사거리),18.0229
2025,4,지방도96호선,하행,지방도96호선(송원교차로 ~ -),55.1727
2025,4,지방도96호선,하행,지방도96호선(송원교차로 ~ 한누리대교북측교차로),23.2106
2025,4,지방도96호선,하행,지방도96호선(용합삼거리 ~ 월산교차로),38.4208
2025,4,지방도96호선,하행,지방도96호선(월산교차로 ~ 갈대습지앞),28.8399
2025,4,지방도96호선,하행,지방도96호선(푸르지오시티앞사거리 ~ 행정복합도시홍보관),29.9016
2025,4,지방도96호선,하행,지방도96호선(한누리대교북측교차로 ~ 금남교앞),39.1813
2025,4,지방도96호선,하행,지방도96호선(행정복합도시홍보관 ~ 갈대습지앞),29.9032
2025,4,청연로,상행,청연로(부강교차로 ~ 용합삼거리),34.5206
2025,4,청연로,상행,청연로(부강역앞교차로 ~ 부강교차로),27.505
2025,4,청연로,상행,청연로(용합삼거리 ~ 예양교차로동편),41.2212
2025,4,청연로,하행,청연로(부강교차로 ~ 부강역앞교차로),30.77
2025,4,청연로,하행,청연로(예양교차로동편 ~ 용합삼거리),39.3509
2025,4,청연로,하행,청연로(용합삼거리 ~ 부강교차로),36.8969
2025,4,충현로,상행,충현로(조치원제일교회 ~ 조치원지하차도앞),17.6189
2025,4,충현로,상행,충현로(조치원지하차도앞 ~ 서창사거리),34.5244
2025,4,충현로,하행,충현로(서창사거리 ~ 조치원지하차도앞),36.1891
2025,4,충현로,하행,충현로(조치원지하차도앞 ~ 조치원제일교회),21.5731
2025,4,평기길,상행,평기길(- ~ 송학사거리),46.4596
2025,4,평기길,하행,평기길(송학사거리 ~ -),52.7643
2025,4,한누리대로,상행,한누리대로(4-1생활권(한누리대로) ~ 집현리(한누리대로)),26.6239
2025,4,한누리대로,상행,한누리대로(4-1생활권(한누리대로) ~ 집현리885-1),36.3946
2025,4,한누리대로,상행,한누리대로(고속시외버스터미널앞사거리 ~ 대평동(한누리대로)),20.8414
2025,4,한누리대로,상행,한누리대로(고속시외버스터미널앞사거리 ~ 한누리대교북측교차로),37.1395
2025,4,한누리대로,상행,한누리대로(공공청사 ~ 소담동(한누리대로)),30.6314
2025,4,한누리대로,상행,한누리대로(국책연구단지사거리 ~ 4-1생활권(한누리대로)),35.5634
2025,4,한누리대로,상행,한누리대로(대평동(한누리대로) ~ 행정중심복합도시3-2생활권),31.2951
2025,4,한누리대로,상행,한누리대로(도램마을9단지앞사거리 ~ 양지초교사거리),29.6864
2025,4,한누리대로,상행,한누리대로(보름교동측 ~ 연기3리교차로),40.7617
2025,4,한누리대로,상행,한누리대로(성남고사거리 ~ 도램마을9단지앞사거리),31.3137
2025,4,한누리대로,상행,한누리대로(소담동(한누리대로) ~ 국책연구단지사거리),30.0292
2025,4,한누리대로,상행,한누리대로(아람찬교남단 ~ 합강교차로),26.6239
2025,4,한누리대로,상행,한누리대로(양지초교사거리 ~ 금사교고가차도),25.8359
2025,4,한누리대로,상행,한누리대로(연기3리교차로 ~ 금사교고가차도),44.0169
2025,4,한누리대로,상행,한누리대로(집현리(한누리대로) ~ 4-2생활권(한누리대로)),26.6213
2025,4,한누리대로,상행,한누리대로(집현리(한누리대로) ~ 아람찬교남단),26.6211
2025,4,한누리대로,상행,한누리대로(집현리885-1 ~ 4-2생활권(한누리대로)),39.1502
2025,4,한누리대로,상행,한누리대로(한누리대교북측교차로 ~ 국세청앞사거리),31.217
2025,4,한누리대로,상행,한누리대로(합강교차로 ~ 보름교동측),28.7995
2025,4,한누리대로,상행,한누리대로(행정중심복합도시3-2생활권 ~ 공공청사),34.0862
2025,4,한누리대로,하행,한누리대로(4-1생활권(한누리대로) ~ 국책연구단지사거리),31.7719
2025,4,한누리대로,하행,한누리대로(4-2생활권(한누리대로) ~ 집현리(한누리대로)),33.6819
2025,4,한누리대로,하행,한누리대로(4-2생활권(한누리대로) ~ 집현리885-1),29.1497
2025,4,한누리대로,하행,한누리대로(공공청사 ~ 행정중심복합도시3-2생활권),31.4114
2025,4,한누리대로,하행,한누리대로(국세청앞사거리 ~ 한누리대교북측교차로),32.5738
2025,4,한누리대로,하행,한누리대로(국책연구단지사거리 ~ 소담동(한누리대로)),31.7978
2025,4,한누리대로,하행,한누리대로(금사교고가차도 ~ 양지초교사거리),30.6388
2025,4,한누리대로,하행,한누리대로(금사교고가차도 ~ 연기3리교차로),43.3994
2025,4,한누리대로,하행,한누리대로(대평동(한누리대로) ~ 고속시외버스터미널앞사거리),27.7254
2025,4,한누리대로,하행,한누리대로(도램마을9단지앞사거리 ~ 성남고사거리),28.853
2025,4,한누리대로,하행,한누리대로(보름교동측 ~ 합강교차로),31.285
2025,4,한누리대로,하행,한누리대로(소담동(한누리대로) ~ 공공청사),26.8968
2025,4,한누리대로,하행,한누리대로(아람찬교남단 ~ 집현리(한누리대로)),30.8509
2025,4,한누리대로,하행,한누리대로(양지초교사거리 ~ 도램마을9단지앞사거리),24.8459
2025,4,한누리대로,하행,한누리대로(연기3리교차로 ~ 보름교동측),43.3287
2025,4,한누리대로,하행,한누리대로(집현리(한누리대로) ~ 4-1생활권(한누리대로)),30.8538
2025,4,한누리대로,하행,한누리대로(집현리885-1 ~ 4-1생활권(한누리대로)),27.1884
2025,4,한누리대로,하행,한누리대로(한누리대교북측교차로 ~ 고속시외버스터미널앞사거리),49.5688
2025,4,한누리대로,하행,한누리대로(합강교차로 ~ 아람찬교남단),30.848
2025,4,한누리대로,하행,한누리대로(행정중심복합도시3-2생활권 ~ 대평동(한누리대로)),32.8446
2025,4,행복대로,상행,행복대로(노블랜드112동앞 ~ 더테라스601동앞),34.2011
2025,4,행복대로,상행,행복대로(대평중앞 ~ 노블랜드112동앞),34.203
2025,4,행복대로,상행,행복대로(더테라스601동앞 ~ 수자인503동앞),31.4725
2025,4,행복대로,상행,행복대로(수자인503동앞 ~ 수자인510동앞),31.4782
2025,4,행복대로,상행,행복대로(수자인510동앞 ~ 디딤2교북측),63.6203
2025,4,행복대로,상행,행복대로(집현리623-5 ~ 집현리785-135),65.8187
2025,4,행복대로,상행,행복대로(집현리785-135 ~ 디딤2교북측),50.8009
2025,4,행복대로,하행,행복대로(노블랜드112동앞 ~ 대평중앞),29.0151
2025,4,행복대로,하행,행복대로(더테라스601동앞 ~ 노블랜드112동앞),29.017
2025,4,행복대로,하행,행복대로(디딤2교북측 ~ 수자인510동앞),50.7966
2025,4,행복대로,하행,행복대로(디딤2교북측 ~ 집현리785-135),60.8828
2025,4,행복대로,하행,행복대로(수자인503동앞 ~ 더테라스601동앞),27.5409
2025,4,행복대로,하행,행복대로(수자인510동앞 ~ 수자인503동앞),27.543
2025,4,행복대로,하행,행복대로(집현리785-135 ~ 집현리623-5),49.8664
2025,5,갈매로,상행,갈매로(갈매로교차로1 ~ 금사교고가차도동편),56.8385
2025,5,갈매로,상행,갈매로(고속시외버스터미널앞사거리 ~ 금남교앞),38.2971
2025,5,갈매로,상행,갈매로(양지중사거리 ~ 갈매로교차로1),35.6667
2025,5,갈매로,상행,갈매로(푸르지오시티앞사거리 ~ 양지중사거리),36.5435
2025,5,갈매로,하행,갈매로(갈매로교차로1 ~ 양지중사거리),27.8984
2025,5,갈매로,하행,갈매로(금남교앞 ~ 고속시외버스터미널앞사거리),37.0153
2025,5,갈매로,하행,갈매로(금사교고가차도동편 ~ 갈매로교차로1),45.9318
2025,5,갈매로,하행,갈매로(양지중사거리 ~ 푸르지오시티앞사거리),32.3653
2025,5,당산로,상행,당산로(- ~ 월하오거리),47.0385
2025,5,당산로,하행,당산로(월하오거리 ~ -),47.952
2025,5,산학리길,상행,산학리길(- ~ -),54.8237
2025,5,산학리길,하행,산학리길(- ~ -),54.4923
2025,5,새내로,상행,새내로(세종고입구 ~ 신안1리사거리),25.1682
2025,5,새내로,상행,새내로(역전교차로 ~ 세종고입구),33.2125
2025,5,새내로,상행,새내로(죽림오거리 ~ 역전교차로),34.8875
2025,5,새내로,하행,새내로(세종고입구 ~ 역전교차로),33.3719
2025,5,새내로,하행,새내로(신안1리사거리 ~ 세종고입구),16.471
2025,5,새내로,하행,새내로(역전교차로 ~ 죽림오거리),40.8938
2025,5,시목부강로,상행,시목부강로(시목교(북측) ~ 부용삼거리),49.0252
2025,5,시목부강로,하행,시목부강로(부용삼거리 ~ 시목교(북측)),46.0
2025,5,시청대로,상행,시청대로(대평동(시청대로) ~ 보람동(시청대로)),24.7265
2025,5,시청대로,상행,시청대로(반곡동 67-1 ~ 4-1생활권(한누리대로)),22.6107
2025,5,시청대로,상행,시청대로(보람동(시청대로) ~ 중흥클래스1003동앞),26.7333
2025,5,시청대로,상행,시청대로(세종자동차극장 ~ 대평동(시청대로)),33.618
2025,5,시청대로,상행,시청대로(중흥클래스1003동앞 ~ 회전교차로),27.2694
2025,5,시청대로,상행,시청대로(집현리785-135 ~ 집현리산173),22.7034
2025,5,시청대로,상행,시청대로(집현리산173 ~ 반곡동 67-1),20.2431
2025,5,시청대로,상행,시청대로(회전교차로 ~ 공동청사 사거리),26.9065
2025,5,시청대로,하행,시청대로(4-1생활권(한누리대로) ~ 반곡동 67-1),23.1333
2025,5,시청대로,하행,시청대로(공동청사 사거리 ~ 회전교차로),31.6153
2025,5,시청대로,하행,시청대로(대평동(시청대로) ~ 세종자동차극장),32.8162
2025,5,시청대로,하행,시청대로(반곡동 67-1 ~ 집현리산173),19.9261
2025,5,시청대로,하행,시청대로(보람동(시청대로) ~ 대평동(시청대로)),24.3688
2025,5,시청대로,하행,시청대로(중흥클래스1003동앞 ~ 보람동(시청대로)),28.602
2025,5,시청대로,하행,시청대로(집현리산173 ~ 집현리785-135),29.0958
2025,5,시청대로,하행,시청대로(회전교차로 ~ 중흥클래스1003동앞),30.3233
2025,5,연청로,상행,연청로(부강터널 ~ -),80.5789
2025,5,연청로,하행,연청로(- ~ 부강터널),74.6141
2025,5,용연로,상행,용연로(- ~ 송학사거리),56.1059
2025,5,용연로,하행,용연로(송학사거리 ~ -),52.8472
2025,5,일반국도1호선,상행,일반국도1호선(남세종IC ~ 두만교차로북측),72.2928
2025,5,일반국도1호선,상행,일반국도1호선(동교리입구 ~ 조천5교남측),71.2802
2025,5,일반국도1호선,상행,일반국도1호선(문화예술회관입구 ~ 욱일삼거리),36.7308
2025,5,일반국도1호선,상행,일반국도1호선(번암사거리 ~ 조치원자이아파트),40.4398
2025,5,일반국도1호선,상행,일반국도1호선(서창사거리 ~ 신안1리사거리),25.7645
2025,5,일반국도1호선,상행,일반국도1호선(서창역앞 ~ 조천1교남측),55.0951
2025,5,일반국도1호선,상행,일반국도1호선(소정대교남측 ~ 천안시-연기군경계(4)),54.8491
2025,5,일반국도1호선,상행,일반국도1호선(신안1리사거리 ~ 신안과선교북측),11.625
2025,5,일반국도1호선,상행,일반국도1호선(신안과선교북측 ~ 서창역앞),55.0951
2025,5,일반국도1호선,상행,일반국도1호선(신흥사거리 ~ 문화예술회관입구),36.3752
2025,5,일반국도1호선,상행,일반국도1호선(연기사거리 ~ 번암사거리),42.4479
2025,5,일반국도1호선,상행,일반국도1호선(연기사거리 ~ 월하오거리),42.4511
2025,5,일반국도1호선,상행,일반국도1호선(연기삼거리 ~ 연기사거리),42.4527
2025,5,일반국도1호선,상행,일반국도1호선(욱일삼거리 ~ 서창사거리),25.8652
2025,5,일반국도1호선,상행,일반국도1호선(운당교 ~ 소정대교남측),54.8491
2025,5,일반국도1호선,상행,일반국도1호선(전동교차로 ~ 동교리입구),71.5527
2025,5,일반국도1호선,상행,일반국도1호선(전의교차로 ~ 유천교차로),71.3453
2025,5,일반국도1호선,상행,일반국도1호선(조천1교남측 ~ 전동교차로),56.1594
2025,5,일반국도1호선,상행,일반국도1호선(조천5교남측 ~ 전의교차로),71.2943
2025,5,일반국도1호선,상행,일반국도1호선(조치원자이아파트 ~ 신흥사거리),20.3296
2025,5,일반국도1호선,상행,일반국도1호선(주추교차로 ~ 추수지하차도북측),31.5692
2025,5,일반국도1호선,상행,일반국도1호선(추수지하차도북측 ~ 모개고가차도),38.3824
2025,5,일반국도1호선,하행,일반국도1호선(동교리입구 ~ 전동교차로),69.5244
2025,5,일반국도1호선,하행,일반국도1호선(두만교차로북측 ~ 남세종IC),74.9813
2025,5,일반국도1호선,하행,일반국도1호선(모개고가차도 ~ 추수지하차도북측),33.3439
2025,5,일반국도1호선,하행,일반국도1호선(문화예술회관입구 ~ 신흥사거리),32.3654
2025,5,일반국도1호선,하행,일반국도1호선(번암사거리 ~ 연기사거리),37.0016
2025,5,일반국도1호선,하행,일반국도1호선(서창사거리 ~ 욱일삼거리),23.827
2025,5,일반국도1호선,하행,일반국도1호선(서창역앞 ~ 신안과선교북측),59.2622
2025,5,일반국도1호선,하행,일반국도1호선(소정대교남측 ~ 운당교),66.8363
2025,5,일반국도1호선,하행,일반국도1호선(신안1리사거리 ~ 서창사거리),23.8946
2025,5,일반국도1호선,하행,일반국도1호선(신안과선교북측 ~ 신안1리사거리),23.0156
2025,5,일반국도1호선,하행,일반국도1호선(신흥사거리 ~ 조치원자이아파트),28.3692
