년도,월,도로,방향,지표,값
2024,11,갈매로,하행,점유율,2.651203
2024,11,갈매로,하행,총합,78123.75
2024,11,갈매로,하행,평균통행속도,44.7531
2024,11,당산로,상행,점유율,2.949118
2024,11,당산로,상행,총합,40213.0
2024,11,당산로,상행,평균통행속도,48.0187
2024,11,당산로,하행,점유율,2.682353
2024,11,당산로,하행,총합,19791.5
2024,11,당산로,하행,평균통행속도,48.4813
2024,11,산학리길,상행,점유율,2.0301
2024,11,산학리길,상행,총합,19809.5
2024,11,산학리길,상행,평균통행속도,56.1674
2024,11,산학리길,하행,점유율,2.045794
2024,11,산학리길,하행,총합,30561.0
2024,11,산학리길,하행,평균통행속도,56.8456
2024,11,새내로,상행,점유율,7.881344
2024,11,새내로,상행,총합,98909.5
2024,11,새내로,상행,평균통행속도,32.1834
2024,11,새내로,하행,점유율,5.64041
2024,11,새내로,하행,총합,47978.75
2024,11,새내로,하행,평균통행속도,42.6644
2024,11,시청대로,상행,점유율,4.2843
2024,11,시청대로,상행,총합,55594.0
2024,11,시청대로,상행,평균통행속도,28.6982
2024,11,시청대로,하행,점유율,3.592061
2024,11,시청대로,하행,총합,48938.0
2024,11,시청대로,하행,평균통행속도,33.1174
2024,11,용연로,상행,점유율,2.065889
2024,11,용연로,상행,총합,9118.5
2024,11,용연로,상행,평균통행속도,55.3857
2024,11,용연로,하행,점유율,2.084328
2024,11,용연로,하행,총합,18514.0
2024,11,용연로,하행,평균통행속도,55.0177
2024,11,일반국도36호선,하행,점유율,7.547375
2024,11,일반국도36호선,하행,총합,182105.6666667
2024,11,일반국도36호선,하행,평균통행속도,47.1968
2024,11,절재로,하행,점유율,4.422042
2024,11,절재로,하행,총합,175719.0
2024,11,절재로,하행,평균통행속도,65.2118
2024,11,정안세종로,상행,점유율,2.071928
2024,11,정안세종로,상행,총합,159610.3333333
2024,11,정안세종로,상행,평균통행속도,60.7655
2024,11,정안세종로,하행,점유율,2.67869
2024,11,정안세종로,하행,총합,156620.6666667
2024,11,정안세종로,하행,평균통행속도,113.7935
2024,11,지방도604호선,상행,점유율,3.450875
2024,11,지방도604호선,상행,총합,69449.0
2024,11,지방도604호선,상행,평균통행속도,75.7965
2024,11,지방도604호선,하행,점유율,6.644499
2024,11,지방도604호선,하행,총합,46997.3333333
2024,11,지방도604호선,하행,평균통행속도,83.5823
2024,11,지방도96호선,하행,점유율,2.025297
2024,11,지방도96호선,하행,총합,70409.1666667
2024,11,지방도96호선,하행,평균통행속도,66.7078
2024,11,청연로,상행,점유율,3.197451
2024,11,청연로,상행,총합,12441.0
2024,11,청연로,상행,평균통행속도,49.3203
2024,11,청연로,하행,점유율,4.207875
2024,11,청연로,하행,총합,7054.5
2024,11,청연로,하행,평균통행속도,45.0813
2024,11,충현로,상행,점유율,4.473667
2024,11,충현로,상행,총합,43161.0
2024,11,충현로,상행,평균통행속도,35.1569
2024,11,충현로,하행,점유율,4.407389
2024,11,충현로,하행,총합,120584.0
2024,11,충현로,하행,평균통행속도,36.4333
2024,11,평기길,상행,점유율,2.1825
2024,11,평기길,상행,총합,11155.5
2024,11,평기길,상행,평균통행속도,46.1769
2024,11,평기길,하행,점유율,2.258771
2024,11,평기길,하행,총합,23224.0
2024,11,평기길,하행,평균통행속도,52.6657
2024,11,한누리대로,상행,점유율,5.398312
2024,11,한누리대로,상행,총합,125469.875
2024,11,한누리대로,상행,평균통행속도,49.1886
2024,11,한누리대로,하행,점유율,3.232949
2024,11,한누리대로,하행,총합,87332.5
2024,11,한누리대로,하행,평균통행속도,50.5026
2024,11,행복대로,상행,점유율,3.127454
2024,11,행복대로,상행,총합,167970.3333333
2024,11,행복대로,상행,평균통행속도,76.6111
2024,12,갈매로,상행,점유율,2.503354
2024,12,갈매로,상행,총합,86501.0
2024,12,갈매로,상행,평균통행속도,46.6545
2024,12,갈매로,하행,점유율,2.652034
2024,12,갈매로,하행,총합,78000.5
2024,12,갈매로,하행,평균통행속도,44.2169
2024,12,산학리길,상행,점유율,1.995665
2024,12,산학리길,상행,총합,17279.0
2024,12,산학리길,상행,평균통행속도,56.4134
2024,12,산학리길,하행,점유율,1.964086
2024,12,산학리길,하행,총합,27388.0
2024,12,산학리길,하행,평균통행속도,57.89
2024,12,새내로,상행,점유율,7.313481
2024,12,새내로,상행,총합,92903.5
2024,12,새내로,상행,평균통행속도,33.2565
2024,12,새내로,하행,점유율,5.326513
2024,12,새내로,하행,총합,45108.0
2024,12,새내로,하행,평균통행속도,43.1655
2024,12,시청대로,상행,점유율,4.315787
2024,12,시청대로,상행,총합,57087.5
2024,12,시청대로,상행,평균통행속도,28.5099
2024,12,시청대로,하행,점유율,3.435803
2024,12,시청대로,하행,총합,50823.0
2024,12,시청대로,하행,평균통행속도,32.1728
2024,12,용연로,상행,점유율,1.765208
2024,12,용연로,상행,총합,7334.5
2024,12,용연로,상행,평균통행속도,57.322
2024,12,용연로,하행,점유율,2.02288
2024,12,용연로,하행,총합,15237.0
2024,12,용연로,하행,평균통행속도,54.5716
2024,12,일반국도36호선,하행,점유율,7.023171
2024,12,일반국도36호선,하행,총합,169970.3333333
2024,12,일반국도36호선,하행,평균통행속도,48.0527
2024,12,절재로,하행,점유율,4.176626
2024,12,절재로,하행,총합,172749.5
2024,12,절재로,하행,평균통행속도,65.0371
2024,12,정안세종로,상행,점유율,2.020745
2024,12,정안세종로,상행,총합,150814.3333333
2024,12,정안세종로,상행,평균통행속도,59.704
2024,12,정안세종로,하행,점유율,2.471637
2024,12,정안세종로,하행,총합,146631.0
2024,12,정안세종로,하행,평균통행속도,113.2335
2024,12,지방도604호선,상행,점유율,2.384687
2024,12,지방도604호선,상행,총합,124353.3333333
2024,12,지방도604호선,상행,평균통행속도,76.1352
2024,12,지방도604호선,하행,점유율,2.914295
2024,12,지방도604호선,하행,총합,26507.3333333
2024,12,지방도604호선,하행,평균통행속도,85.4098
2024,12,지방도96호선,하행,점유율,1.904456
2024,12,지방도96호선,하행,총합,64952.5
2024,12,지방도96호선,하행,평균통행속도,66.7773
2024,12,충현로,상행,점유율,4.235805
2024,12,충현로,상행,총합,40424.5
2024,12,충현로,상행,평균통행속도,35.1499
2024,12,충현로,하행,점유율,4.242366
2024,12,충현로,하행,총합,113691.0
2024,12,충현로,하행,평균통행속도,36.6492
2024,12,평기길,상행,점유율,2.186676
2024,12,평기길,상행,총합,9193.0
2024,12,평기길,상행,평균통행속도,46.4344
2024,12,평기길,하행,점유율,2.181552
2024,12,평기길,하행,총합,18652.0
2024,12,평기길,하행,평균통행속도,52.4699
2024,12,한누리대로,상행,점유율,4.995803
2024,12,한누리대로,상행,총합,94529.375
2024,12,한누리대로,상행,평균통행속도,49.779
2024,12,한누리대로,하행,점유율,3.100051
2024,12,한누리대로,하행,총합,86562.0
2024,12,한누리대로,하행,평균통행속도,50.3961
2024,12,행복대로,상행,점유율,2.983438
2024,12,행복대로,상행,총합,159254.0
2024,12,행복대로,상행,평균통행속도,76.0126
2025,1,갈매로,상행,점유율,2.399643
2025,1,갈매로,상행,총합,81101.5
2025,1,갈매로,상행,평균통행속도,46.5141
2025,1,갈매로,하행,점유율,2.55204
2025,1,갈매로,하행,총합,70560.0
2025,1,갈매로,하행,평균통행속도,44.1087
2025,1,산학리길,상행,점유율,1.979721
2025,1,산학리길,상행,총합,16067.0
2025,1,산학리길,상행,평균통행속도,55.217
2025,1,산학리길,하행,점유율,1.931185
2025,1,산학리길,하행,총합,24861.0
2025,1,산학리길,하행,평균통행속도,56.8889
2025,1,새내로,상행,점유율,7.887279
2025,1,새내로,상행,총합,93111.0
2025,1,새내로,상행,평균통행속도,33.0907
2025,1,새내로,하행,점유율,5.480662
2025,1,새내로,하행,총합,46697.0
2025,1,새내로,하행,평균통행속도,42.2534
2025,1,시청대로,상행,점유율,4.116642
2025,1,시청대로,상행,총합,49930.5
2025,1,시청대로,상행,평균통행속도,28.6001
2025,1,시청대로,하행,점유율,3.297759
2025,1,시청대로,하행,총합,44770.0
2025,1,시청대로,하행,평균통행속도,32.4469
2025,1,용연로,상행,점유율,1.60049
2025,1,용연로,상행,총합,6595.0
2025,1,용연로,상행,평균통행속도,56.8412
2025,1,용연로,하행,점유율,1.953536
2025,1,용연로,하행,총합,13717.0
2025,1,용연로,하행,평균통행속도,53.9004
2025,1,일반국도36호선,하행,점유율,6.652794
2025,1,일반국도36호선,하행,총합,162996.6666667
2025,1,일반국도36호선,하행,평균통행속도,47.7586
2025,1,절재로,하행,점유율,3.932708
2025,1,절재로,하행,총합,159476.0
2025,1,절재로,하행,평균통행속도,63.9913
2025,1,정안세종로,상행,점유율,1.965615
2025,1,정안세종로,상행,총합,142043.0
2025,1,정안세종로,상행,평균통행속도,58.5007
2025,1,정안세종로,하행,점유율,2.417249
2025,1,정안세종로,하행,총합,139370.3333333
2025,1,정안세종로,하행,평균통행속도,109.8139
2025,1,지방도604호선,상행,점유율,2.266242
2025,1,지방도604호선,상행,총합,115809.6666667
2025,1,지방도604호선,상행,평균통행속도,75.4101
2025,1,지방도96호선,하행,점유율,1.902099
2025,1,지방도96호선,하행,총합,59993.6666667
2025,1,지방도96호선,하행,평균통행속도,65.4377
2025,1,청연로,상행,점유율,8.843333
2025,1,청연로,상행,총합,59.0
2025,1,청연로,상행,평균통행속도,32.6667
2025,1,청연로,하행,점유율,15.38
2025,1,청연로,하행,총합,235.5
2025,1,청연로,하행,평균통행속도,39.0
2025,1,충현로,상행,점유율,4.076238
2025,1,충현로,상행,총합,37317.5
2025,1,충현로,상행,평균통행속도,34.8728
2025,1,충현로,하행,점유율,3.916252
2025,1,충현로,하행,총합,104742.0
2025,1,충현로,하행,평균통행속도,36.2327
2025,1,평기길,상행,점유율,2.1041
2025,1,평기길,상행,총합,7781.5
2025,1,평기길,상행,평균통행속도,46.0205
2025,1,평기길,하행,점유율,2.155513
2025,1,평기길,하행,총합,15931.0
2025,1,평기길,하행,평균통행속도,51.8718
2025,1,한누리대로,상행,점유율,4.674163
2025,1,한누리대로,상행,총합,102516.8333333
2025,1,한누리대로,상행,평균통행속도,49.4348
2025,1,한누리대로,하행,점유율,3.018117
2025,1,한누리대로,하행,총합,80060.0
2025,1,한누리대로,하행,평균통행속도,49.9835
2025,1,행복대로,상행,점유율,2.789111
2025,1,행복대로,상행,총합,145721.6666667
2025,1,행복대로,상행,평균통행속도,75.0211
2025,2,갈매로,상행,점유율,2.492239
2025,2,갈매로,상행,총합,77631.5
2025,2,갈매로,상행,평균통행속도,46.7022
2025,2,갈매로,하행,점유율,2.594318
2025,2,갈매로,하행,총합,69441.5
2025,2,갈매로,하행,평균통행속도,44.4808
2025,2,산학리길,상행,점유율,2.742794
2025,2,산학리길,상행,총합,14668.5
2025,2,산학리길,상행,평균통행속도,53.9717
2025,2,산학리길,하행,점유율,2.21505
2025,2,산학리길,하행,총합,24639.0
2025,2,산학리길,하행,평균통행속도,57.1
2025,2,새내로,상행,점유율,6.683037
2025,2,새내로,상행,총합,84431.0
2025,2,새내로,상행,평균통행속도,34.6799
2025,2,새내로,하행,점유율,5.566975
2025,2,새내로,하행,총합,41823.0
2025,2,새내로,하행,평균통행속도,41.8315
2025,2,시청대로,상행,점유율,4.242522
2025,2,시청대로,상행,총합,49564.0
2025,2,시청대로,상행,평균통행속도,28.979
2025,2,시청대로,하행,점유율,3.242102
2025,2,시청대로,하행,총합,43257.5
2025,2,시청대로,하행,평균통행속도,32.9932
2025,2,용연로,상행,점유율,1.723394
2025,2,용연로,상행,총합,6178.5
2025,2,용연로,상행,평균통행속도,56.7517
2025,2,용연로,하행,점유율,2.039168
2025,2,용연로,하행,총합,12838.0
2025,2,용연로,하행,평균통행속도,53.3409
2025,2,일반국도36호선,하행,점유율,6.680719
2025,2,일반국도36호선,하행,총합,152052.6666667
2025,2,일반국도36호선,하행,평균통행속도,48.2212
2025,2,절재로,하행,점유율,4.347746
2025,2,절재로,하행,총합,155719.0
2025,2,절재로,하행,평균통행속도,62.7976
2025,2,정안세종로,상행,점유율,1.948594
2025,2,정안세종로,상행,총합,131636.6666667
2025,2,정안세종로,상행,평균통행속도,58.9677
2025,2,정안세종로,하행,점유율,2.534983
2025,2,정안세종로,하행,총합,129194.6666667
2025,2,정안세종로,하행,평균통행속도,108.9256
2025,2,지방도604호선,상행,점유율,2.46131
2025,2,지방도604호선,상행,총합,110664.3333333
2025,2,지방도604호선,상행,평균통행속도,76.2531
2025,2,지방도96호선,하행,점유율,2.275614
2025,2,지방도96호선,하행,총합,47076.5
2025,2,지방도96호선,하행,평균통행속도,61.5592
2025,2,충현로,상행,점유율,4.355617
2025,2,충현로,상행,총합,34181.5
2025,2,충현로,상행,평균통행속도,34.8328
2025,2,충현로,하행,점유율,4.153931
2025,2,충현로,하행,총합,95837.0
2025,2,충현로,하행,평균통행속도,36.253
2025,2,평기길,상행,점유율,2.035946
2025,2,평기길,상행,총합,7672.5
2025,2,평기길,상행,평균통행속도,46.3903
2025,2,평기길,하행,점유율,2.197599
2025,2,평기길,하행,총합,16108.0
2025,2,평기길,하행,평균통행속도,51.5229
2025,2,한누리대로,상행,점유율,4.885182
2025,2,한누리대로,상행,총합,100610.5
2025,2,한누리대로,상행,평균통행속도,49.2972
2025,2,한누리대로,하행,점유율,3.169035
2025,2,한누리대로,하행,총합,77806.5
2025,2,한누리대로,하행,평균통행속도,49.8432
2025,2,행복대로,상행,점유율,2.883596
2025,2,행복대로,상행,총합,140467.0
2025,2,행복대로,상행,평균통행속도,75.4722
2025,3,갈매로,상행,점유율,2.195886
2025,3,갈매로,상행,총합,47748.25
2025,3,갈매로,상행,평균통행속도,48.5581
2025,3,갈매로,하행,점유율,2.609231
2025,3,갈매로,하행,총합,78739.5
2025,3,갈매로,하행,평균통행속도,45.0974
2025,3,산학리길,상행,점유율,2.422569
2025,3,산학리길,상행,총합,11240.5
2025,3,산학리길,상행,평균통행속도,56.4076
2025,3,산학리길,하행,점유율,2.429319
2025,3,산학리길,하행,총합,18005.0
2025,3,산학리길,하행,평균통행속도,58.2879
2025,3,새내로,상행,점유율,7.332124
2025,3,새내로,상행,총합,90512.0
2025,3,새내로,상행,평균통행속도,35.0058
2025,3,새내로,하행,점유율,5.894024
2025,3,새내로,하행,총합,43402.5
2025,3,새내로,하행,평균통행속도,42.745
2025,3,시청대로,상행,점유율,4.162068
2025,3,시청대로,상행,총합,52988.0
2025,3,시청대로,상행,평균통행속도,29.2776
2025,3,시청대로,하행,점유율,3.460068
2025,3,시청대로,하행,총합,46439.0
2025,3,시청대로,하행,평균통행속도,33.9155
2025,3,용연로,상행,점유율,1.947898
2025,3,용연로,상행,총합,7856.0
2025,3,용연로,상행,평균통행속도,56.575
2025,3,용연로,하행,점유율,2.340364
2025,3,용연로,하행,총합,16205.0
2025,3,용연로,하행,평균통행속도,53.1727
2025,3,일반국도36호선,하행,점유율,6.914459
2025,3,일반국도36호선,하행,총합,178592.3333333
2025,3,일반국도36호선,하행,평균통행속도,48.7223
2025,3,절재로,상행,점유율,3.597731
2025,3,절재로,상행,총합,25403.0
2025,3,절재로,상행,평균통행속도,72.3935
2025,3,절재로,하행,점유율,4.329327
2025,3,절재로,하행,총합,178492.5
2025,3,절재로,하행,평균통행속도,64.3661
2025,3,정안세종로,상행,점유율,2.118198
2025,3,정안세종로,상행,총합,168529.0
2025,3,정안세종로,상행,평균통행속도,59.9242
2025,3,정안세종로,하행,점유율,2.955282
2025,3,정안세종로,하행,총합,162286.3333333
2025,3,정안세종로,하행,평균통행속도,108.2957
2025,3,지방도604호선,상행,점유율,2.801349
2025,3,지방도604호선,상행,총합,75870.0
2025,3,지방도604호선,상행,평균통행속도,77.0008
2025,3,지방도604호선,하행,점유율,3.593494
2025,3,지방도604호선,하행,총합,24239.3333333
2025,3,지방도604호선,하행,평균통행속도,83.9253
2025,3,지방도96호선,하행,점유율,2.5296
2025,3,지방도96호선,하행,총합,43582.8888889
2025,3,지방도96호선,하행,평균통행속도,62.2511
2025,3,청연로,상행,점유율,4.985816
2025,3,청연로,상행,총합,9641.0
2025,3,청연로,상행,평균통행속도,50.078
2025,3,청연로,하행,점유율,5.771631
2025,3,청연로,하행,총합,5360.0
2025,3,청연로,하행,평균통행속도,46.4468
2025,3,충현로,상행,점유율,4.211928
2025,3,충현로,상행,총합,4042.0
2025,3,충현로,상행,평균통행속도,34.9277
2025,3,충현로,하행,점유율,3.885904
2025,3,충현로,하행,총합,11292.0
2025,3,충현로,하행,평균통행속도,36.0602
2025,3,평기길,상행,점유율,2.302957
2025,3,평기길,상행,총합,9318.5
2025,3,평기길,상행,평균통행속도,46.997
2025,3,평기길,하행,점유율,2.319195
2025,3,평기길,하행,총합,19086.0
2025,3,평기길,하행,평균통행속도,52.7701
2025,3,한누리대로,상행,점유율,4.835686
2025,3,한누리대로,상행,총합,111462.0
2025,3,한누리대로,상행,평균통행속도,49.7196
2025,3,한누리대로,하행,점유율,3.056565
2025,3,한누리대로,하행,총합,81845.5
2025,3,한누리대로,하행,평균통행속도,50.913
2025,3,행복대로,상행,점유율,2.920139
2025,3,행복대로,상행,총합,167507.6666667
2025,3,행복대로,상행,평균통행속도,76.7537
2025,4,갈매로,상행,점유율,1.832756
2025,4,갈매로,상행,총합,78319.0
2025,4,갈매로,상행,평균통행속도,51.0798
2025,4,갈매로,하행,점유율,2.665208
2025,4,갈매로,하행,총합,80121.75
2025,4,갈매로,하행,평균통행속도,45.1458
2025,4,당산로,상행,점유율,3.731833
2025,4,당산로,상행,총합,26341.0
2025,4,당산로,상행,평균통행속도,47.44
2025,4,당산로,하행,점유율,3.184698
2025,4,당산로,하행,총합,12441.5
2025,4,당산로,하행,평균통행속도,48.5201
2025,4,산학리길,상행,점유율,2.394661
2025,4,산학리길,상행,총합,17865.5
2025,4,산학리길,상행,평균통행속도,55.7345
2025,4,산학리길,하행,점유율,2.201336
2025,4,산학리길,하행,총합,28481.0
2025,4,산학리길,하행,평균통행속도,57.9638
2025,4,새내로,상행,점유율,7.350708
2025,4,새내로,상행,총합,57244.5
2025,4,새내로,상행,평균통행속도,33.5776
2025,4,새내로,하행,점유율,5.896362
2025,4,새내로,하행,총합,25839.25
2025,4,새내로,하행,평균통행속도,38.8614
2025,4,시목부강로,상행,점유율,3.186933
2025,4,시목부강로,상행,총합,7362.0
2025,4,시목부강로,상행,평균통행속도,49.3867
2025,4,시목부강로,하행,점유율,3.017973
2025,4,시목부강로,하행,총합,18597.0
2025,4,시목부강로,하행,평균통행속도,46.907
2025,4,시청대로,상행,점유율,4.1026
2025,4,시청대로,상행,총합,53132.5
2025,4,시청대로,상행,평균통행속도,29.4701
2025,4,시청대로,하행,점유율,3.650367
2025,4,시청대로,하행,총합,47232.5
2025,4,시청대로,하행,평균통행속도,33.6587
2025,4,연청로,상행,점유율,1.794342
2025,4,연청로,상행,총합,26480.6666667
2025,4,연청로,상행,평균통행속도,82.0179
2025,4,연청로,하행,점유율,2.834689
2025,4,연청로,하행,총합,12595.0
2025,4,연청로,하행,평균통행속도,77.82
2025,4,용연로,상행,점유율,1.906798
2025,4,용연로,상행,총합,8429.5
2025,4,용연로,상행,평균통행속도,56.3087
2025,4,용연로,하행,점유율,2.371452
2025,4,용연로,하행,총합,17715.0
2025,4,용연로,하행,평균통행속도,54.1713
2025,4,일반국도1호선,상행,점유율,5.628314
2025,4,일반국도1호선,상행,총합,94356.0
2025,4,일반국도1호선,상행,평균통행속도,73.7368
2025,4,일반국도1호선,하행,점유율,4.598947
2025,4,일반국도1호선,하행,총합,71227.0
2025,4,일반국도1호선,하행,평균통행속도,78.7724
2025,4,일반국도36호선,하행,점유율,7.062833
2025,4,일반국도36호선,하행,총합,176526.6666667
2025,4,일반국도36호선,하행,평균통행속도,48.7339
2025,4,절재로,상행,점유율,3.845542
2025,4,절재로,상행,총합,164870.5
2025,4,절재로,상행,평균통행속도,73.0021
2025,4,절재로,하행,점유율,4.434298
2025,4,절재로,하행,총합,177286.0
2025,4,절재로,하행,평균통행속도,64.9353
2025,4,정안세종로,상행,점유율,2.10468
2025,4,정안세종로,상행,총합,167833.0
2025,4,정안세종로,상행,평균통행속도,60.2857
2025,4,정안세종로,하행,점유율,3.072087
2025,4,정안세종로,하행,총합,161945.3333333
2025,4,정안세종로,하행,평균통행속도,107.7996
2025,4,조치원로,상행,점유율,7.791891
2025,4,조치원로,상행,총합,42841.5
2025,4,조치원로,상행,평균통행속도,35.4446
2025,4,조치원로,하행,점유율,9.645043
2025,4,조치원로,하행,총합,20268.0
2025,4,조치원로,하행,평균통행속도,32.6066
2025,4,지방도604호선,상행,점유율,2.583867
2025,4,지방도604호선,상행,총합,122686.6666667
2025,4,지방도604호선,상행,평균통행속도,77.2826
2025,4,지방도604호선,하행,점유율,2.412194
2025,4,지방도604호선,하행,총합,119340.6666667
2025,4,지방도604호선,하행,평균통행속도,84.3976
2025,4,지방도96호선,상행,점유율,11.462638
2025,4,지방도96호선,상행,총합,8988.25
2025,4,지방도96호선,상행,평균통행속도,72.1662
2025,4,지방도96호선,하행,점유율,4.219482
2025,4,지방도96호선,하행,총합,59834.3333333
2025,4,지방도96호선,하행,평균통행속도,60.0392
2025,4,청연로,상행,점유율,4.239147
2025,4,청연로,상행,총합,17691.0
2025,4,청연로,상행,평균통행속도,49.2654
2025,4,청연로,하행,점유율,5.443095
2025,4,청연로,하행,총합,9140.5
2025,4,청연로,하행,평균통행속도,45.4238
2025,4,충현로,상행,점유율,5.517845
2025,4,충현로,상행,총합,20252.5
2025,4,충현로,상행,평균통행속도,34.4138
2025,4,충현로,하행,점유율,5.113649
2025,4,충현로,하행,총합,57162.0
2025,4,충현로,하행,평균통행속도,36.181
2025,4,평기길,상행,점유율,2.287865
2025,4,평기길,상행,총합,10560.5
2025,4,평기길,상행,평균통행속도,46.3799
2025,4,평기길,하행,점유율,2.410137
2025,4,평기길,하행,총합,21721.0
2025,4,평기길,하행,평균통행속도,52.6168
2025,4,한누리대로,상행,점유율,4.852074
2025,4,한누리대로,상행,총합,104031.0
2025,4,한누리대로,상행,평균통행속도,49.524
2025,4,한누리대로,하행,점유율,3.026342
2025,4,한누리대로,하행,총합,74457.5
2025,4,한누리대로,하행,평균통행속도,50.669
2025,4,행복대로,상행,점유율,2.982513
2025,4,행복대로,상행,총합,175010.0
2025,4,행복대로,상행,평균통행속도,77.3013
2025,5,갈매로,상행,점유율,1.842958
2025,5,갈매로,상행,총합,70805.5
2025,5,갈매로,상행,평균통행속도,50.5727
2025,5,갈매로,하행,점유율,2.653313
2025,5,갈매로,하행,총합,71820.75
2025,5,갈매로,하행,평균통행속도,44.8302
2025,5,당산로,상행,점유율,3.752254
2025,5,당산로,상행,총합,62988.0
2025,5,당산로,상행,평균통행속도,46.892
2025,5,당산로,하행,점유율,3.085571
2025,5,당산로,하행,총합,30272.0
2025,5,당산로,하행,평균통행속도,47.8404
2025,5,산학리길,상행,점유율,2.332347
2025,5,산학리길,상행,총합,17733.5
2025,5,산학리길,상행,평균통행속도,54.8221
2025,5,산학리길,하행,점유율,3.08842
2025,5,산학리길,하행,총합,25701.0
2025,5,산학리길,하행,평균통행속도,54.4332
2025,5,새내로,상행,점유율,7.094194
2025,5,새내로,상행,총합,65598.5
2025,5,새내로,상행,평균통행속도,32.8818
2025,5,새내로,하행,점유율,5.589723
2025,5,새내로,하행,총합,28575.875
2025,5,새내로,하행,평균통행속도,37.1807
2025,5,시목부강로,상행,점유율,2.735372
2025,5,시목부강로,상행,총합,2503.0
2025,5,시목부강로,상행,평균통행속도,49.1488
2025,5,시목부강로,하행,점유율,2.545203
2025,5,시목부강로,하행,총합,6020.0
2025,5,시목부강로,하행,평균통행속도,45.9431
2025,5,시청대로,상행,점유율,4.126345
2025,5,시청대로,상행,총합,49496.0
2025,5,시청대로,상행,평균통행속도,29.1733
2025,5,시청대로,하행,점유율,3.599939
2025,5,시청대로,하행,총합,42920.5
2025,5,시청대로,하행,평균통행속도,33.4536
2025,5,연청로,상행,점유율,1.662852
2025,5,연청로,상행,총합,51765.3333333
2025,5,연청로,상행,평균통행속도,81.464
2025,5,연청로,하행,점유율,2.125793
2025,5,연청로,하행,총합,52802.3333333
2025,5,연청로,하행,평균통행속도,76.6707
2025,5,용연로,상행,점유율,1.943968
2025,5,용연로,상행,총합,8233.0
2025,5,용연로,상행,평균통행속도,55.9242
2025,5,용연로,하행,점유율,2.837827
2025,5,용연로,하행,총합,17601.0
2025,5,용연로,하행,평균통행속도,52.8211
2025,5,일반국도1호선,상행,점유율,5.244611
2025,5,일반국도1호선,상행,총합,208072.25
2025,5,일반국도1호선,상행,평균통행속도,74.3145
2025,5,일반국도1호선,하행,점유율,3.934363
2025,5,일반국도1호선,하행,총합,253293.0
2025,5,일반국도1호선,하행,평균통행속도,77.9969
2025,5,일반국도36호선,하행,점유율,7.238507
2025,5,일반국도36호선,하행,총합,167235.3333333
2025,5,일반국도36호선,하행,평균통행속도,48.4384
2025,5,절재로,상행,점유율,3.76741
2025,5,절재로,상행,총합,148224.5
2025,5,절재로,상행,평균통행속도,72.3193
2025,5,절재로,하행,점유율,4.512711
2025,5,절재로,하행,총합,159941.0
2025,5,절재로,하행,평균통행속도,64.6145
2025,5,정안세종로,상행,점유율,2.157831
2025,5,정안세종로,상행,총합,158158.6666667
2025,5,정안세종로,상행,평균통행속도,59.6386
2025,5,정안세종로,하행,점유율,3.158881
2025,5,정안세종로,하행,총합,151484.3333333
2025,5,정안세종로,하행,평균통행속도,106.5522
2025,5,조치원로,상행,점유율,7.325739
2025,5,조치원로,상행,총합,82358.0
2025,5,조치원로,상행,평균통행속도,35.1715
2025,5,조치원로,하행,점유율,9.193985
2025,5,조치원로,하행,총합,38623.0
2025,5,조치원로,하행,평균통행속도,32.2491
2025,5,지방도604호선,상행,점유율,2.497419
2025,5,지방도604호선,상행,총합,111365.6666667
2025,5,지방도604호선,상행,평균통행속도,77.3636
2025,5,지방도604호선,하행,점유율,2.43444
2025,5,지방도604호선,하행,총합,124188.6666667
2025,5,지방도604호선,하행,평균통행속도,83.4508
2025,5,지방도96호선,상행,점유율,8.773179
2025,5,지방도96호선,상행,총합,18830.5
2025,5,지방도96호선,상행,평균통행속도,73.7791
2025,5,지방도96호선,하행,점유율,4.514019
2025,5,지방도96호선,하행,총합,57158.9166667
2025,5,지방도96호선,하행,평균통행속도,60.2074
2025,5,청연로,상행,점유율,2.798652
2025,5,청연로,상행,총합,5314.0
2025,5,청연로,상행,평균통행속도,49.1124
2025,5,청연로,하행,점유율,3.864157
2025,5,청연로,하행,총합,3078.5
2025,5,청연로,하행,평균통행속도,44.9551
2025,5,충현로,상행,점유율,5.052741
2025,5,충현로,상행,총합,38066.0
2025,5,충현로,상행,평균통행속도,34.6114
2025,5,충현로,하행,점유율,4.628509
2025,5,충현로,하행,총합,107549.0
2025,5,충현로,하행,평균통행속도,36.0286
2025,5,평기길,상행,점유율,2.339304
2025,5,평기길,상행,총합,10620.0
2025,5,평기길,상행,평균통행속도,45.3465
2025,5,평기길,하행,점유율,2.463926
2025,5,평기길,하행,총합,21883.0
2025,5,평기길,하행,평균통행속도,51.9134
2025,5,한누리대로,상행,점유율,4.850841
2025,5,한누리대로,상행,총합,92095.6666667
2025,5,한누리대로,상행,평균통행속도,49.3498
2025,5,한누리대로,하행,점유율,2.919006
2025,5,한누리대로,하행,총합,65778.5
2025,5,한누리대로,하행,평균통행속도,50.6875
2025,5,행복대로,상행,점유율,2.924925
2025,5,행복대로,상행,총합,160419.0
2025,5,행복대로,상행,평균통행속도,77.4212
2025,6,갈매로,상행,점유율,1.874406
2025,6,갈매로,상행,총합,67811.0
2025,6,갈매로,상행,평균통행속도,50.5485
2025,6,갈매로,하행,점유율,2.625324
2025,6,갈매로,하행,총합,69505.0
